1102.9736,218.02354,1690.5714,192.61533,2276.625,195.54135,2857.525,239.08691,764.14526,694.05115,1382.025,719.62756,1969.5942,714.79956,2545.3047,728.17505,0.0,0.0,451.32874,1189.173,1074.4886,1209.3231,1657.4529,1221.3225,2243.0671,1220.154,2836.7273,1232.8718,0.0,0.0,172.24873,1695.6211,768.31256,1703.0846,1347.3842,1718.4243,1931.2598,1721.1996,2521.019,1732.6239,0.0,0.0,0.0,0.0,429.70468,2216.1902,1039.4916,2214.2583,1633.1179,2219.2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,135,63
1183.9851,155.13956,1762.8606,140.98021,0.0,0.0,0.0,0.0,843.7556,636.6773,1450.2806,659.69775,2036.5267,657.3313,0.0,0.0,0.0,0.0,523.6179,1132.3744,1158.7297,1142.7014,1736.7277,1164.2354,2310.1929,1173.6825,0.0,0.0,0.0,0.0,244.7883,1643.562,845.72797,1648.9814,1416.9054,1659.0525,2000.3821,1679.7065,0.0,0.0,0.0,0.0,0.0,0.0,508.12738,2154.7495,1101.9312,2159.913,1700.8984,2165.0767,0.0,0.0,0.0,0.0,0.0,0.0,781.79346,2665.9373,1402.506,2657.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,105,63
1130.3813,259.81473,1711.2255,239.08691,2298.6084,242.23041,2874.8352,284.71802,792.77814,733.2804,1405.2915,758.5079,1992.7904,755.56946,2573.5317,760.60156,0.0,0.0,484.73874,1231.653,1100.7463,1247.3314,1683.2881,1258.8185,2259.8625,1265.1934,0.0,0.0,0.0,0.0,204.6875,1739.0391,786.957,1736.5051,1370.1494,1751.0403,1938.6395,1758.3424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.3478,2246.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,120,63
1163.0342,267.2398,1745.4414,249.08536,2331.2156,248.55872,0.0,0.0,826.43005,741.78326,1437.0664,764.49133,2015.8727,755.43805,0.0,0.0,0.0,0.0,513.2909,1235.6445,1132.9122,1245.9716,1710.507,1263.0115,2287.0686,1271.3881,0.0,0.0,0.0,0.0,227.37816,1742.109,825.6845,1742.8534,1401.4148,1751.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.511,2249.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,105,63
1100.7803,244.19638,1690.5714,218.43288,2274.048,218.43288,2849.54,267.7765,764.145,717.4333,1377.5256,742.1675,1965.0298,737.25507,2541.5466,751.4935,0.0,0.0,455.69885,1215.377,1070.4302,1230.2358,1649.2633,1240.8081,2233.337,1248.8431,2833.0444,1251.9565,0.0,0.0,172.49915,1721.0146,763.35376,1724.4965,1342.0148,1733.9602,1924.6259,1744.6919,2517.0225,1753.435,0.0,0.0,0.0,0.0,428.54807,2236.1936,1032.3864,2231.222,1628.6093,2232.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,135,63
1190.6848,99.925026,0.0,0.0,0.0,0.0,0.0,0.0,854.08264,579.87866,1466.6868,608.90125,0.0,0.0,0.0,0.0,0.0,0.0,547.22784,1080.2186,1160.6816,1099.8419,1744.147,1114.5028,0.0,0.0,0.0,0.0,0.0,0.0,260.27884,1591.9269,856.3628,1596.5631,1432.3959,1622.908,2022.2062,1611.9994,0.0,0.0,0.0,0.0,0.0,0.0,522.25323,2102.9338,1117.4216,2108.278,1711.2255,2118.605,0.0,0.0,0.0,0.0,0.0,0.0,801.95337,2618.6372,1411.3955,2608.0266,0.0,0.0,0.0,0.0,0.0,0.0,1103.5874,3107.4084,0.0,0.0,0.0,0.0,0.0,0.0,250,105,63
1227.9911,268.89273,1798.9127,247.21559,0.0,0.0,0.0,0.0,895.14453,741.69666,1493.6625,763.0351,0.0,0.0,0.0,0.0,0.0,0.0,587.4901,1235.4678,1188.4246,1247.8099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5734,1740.8909,888.5854,1741.6879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,75,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.79346,523.08,1401.5051,557.4903,1990.055,559.2246,0.0,0.0,0.0,0.0,474.75952,1030.1223,1091.6041,1054.9216,1679.0043,1074.2229,2261.2502,1074.8514,0.0,0.0,0.0,0.0,188.092,1534.8,781.79346,1545.4552,1360.1067,1560.9458,1954.053,1574.5685,2545.7554,1579.931,0.0,0.0,0.0,0.0,446.16522,2046.3158,1060.623,2061.8064,1657.2335,2066.3843,2237.54,2070.3303,0.0,0.0,0.0,0.0,724.9948,2572.994,1346.6288,2558.1885,1934.4004,2575.2285,2516.6904,2574.8296,0.0,0.0,1029.642,3058.364,1616.2753,3102.3506,2202.84,3096.4531,0.0,0.0,265,135,63
1078.5186,385.286,1654.632,362.45203,2230.6604,369.5838,2795.0151,405.2387,749.1068,851.649,1360.1067,869.0353,1927.5687,871.00305,2496.4385,880.83636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,135,63
1114.7191,125.50503,1702.2852,112.92346,2293.6895,110.58808,0.0,0.0,773.54315,605.27057,1393.2488,634.52856,1979.728,626.3503,2564.704,641.86633,0.0,0.0,462.7618,1108.5178,1091.6041,1132.3744,1671.154,1141.3428,2252.6018,1148.693,2847.198,1153.0284,0.0,0.0,177.91579,1619.6581,779.80817,1624.1919,1354.9432,1643.562,1942.92,1651.7915,2538.298,1655.2579,0.0,0.0,0.0,0.0,441.0017,2139.259,1050.296,2144.4226,1644.0999,2139.259,2228.9973,2146.7688,0.0,0.0,0.0,0.0,722.137,2647.4644,1335.4265,2637.6946,1925.2129,2651.5994,0.0,0.0,0.0,0.0,1023.3075,3136.6353,0.0,0.0,0.0,0.0,0.0,0.0,235,135,63
1236.1825,192.61533,0.0,0.0,0.0,0.0,0.0,0.0,948.3506,642.7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.68787,1171.8235,1205.2014,1184.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.24097,1674.543,906.9912,1681.5217,1480.7842,1693.5645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.4165,2196.0576,1169.7816,2188.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,75,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.18933,600.5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.5422,1096.2297,1251.673,1116.8838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.39203,1608.9557,950.3246,1615.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.5611,2118.605,1209.0303,2121.4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.63293,2628.3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,60,63
1112.2582,104.835625,1700.8984,94.508606,0.0,0.0,0.0,0.0,771.46643,585.0422,1396.2513,616.02325,1982.8625,615.47675,2563.2048,626.3503,0.0,0.0,471.65933,1095.7373,1086.4407,1106.5568,1680.2444,1127.2108,2246.9302,1136.3857,0.0,0.0,0.0,0.0,178.7196,1606.0897,778.74255,1610.7084,1356.8546,1626.3457,1946.3762,1639.565,2539.626,1633.7529,0.0,0.0,0.0,0.0,446.16522,2113.4414,1049.44,2115.8289,1645.7623,2130.8042,2227.5767,2128.9321,0.0,0.0,0.0,0.0,722.6682,2633.4238,1337.5355,2624.2244,1924.8746,2640.1536,2506.4062,2634.956,0.0,0.0,1022.99677,3119.0366,1604.9506,3169.847,0.0,0.0,0.0,0.0,240,135,63
1153.5663,115.16265,1739.3074,104.98643,0.0,0.0,0.0,0.0,811.25604,597.7805,1422.0688,626.3503,2005.5457,621.18677,0.0,0.0,0.0,0.0,502.96387,1096.2297,1109.4102,1117.147,1700.8984,1137.5378,2286.1628,1141.5718,0.0,0.0,0.0,0.0,217.52348,1613.4062,817.93805,1612.5809,1385.9243,1633.235,1980.627,1633.6683,0.0,0.0,0.0,0.0,0.0,0.0,476.83508,2125.216,1082.46,2133.2449,1680.2444,2128.9321,2263.3228,2142.9888,0.0,0.0,0.0,0.0,759.0026,2641.5208,1375.5973,2624.6292,1958.7095,2645.7368,0.0,0.0,0.0,0.0,1055.4596,3130.653,0.0,0.0,0.0,0.0,0.0,0.0,240,120,63
1253.5723,145.77866,0.0,0.0,0.0,0.0,0.0,0.0,921.20825,621.18677,1521.2397,651.64703,0.0,0.0,0.0,0.0,0.0,0.0,611.3976,1116.8838,1219.1744,1138.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.30383,1629.5804,917.53296,1635.814,1494.358,1653.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0162,2131.3572,1174.2203,2149.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.08264,2650.4465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,75,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.7667,512.06067,1399.9501,540.4551,0.0,0.0,0.0,0.0,0.0,0.0,471.9828,1003.28656,1094.9747,1037.4231,1678.922,1049.4066,2269.663,1061.0021,0.0,0.0,0.0,0.0,182.82616,1514.4742,781.79346,1524.8011,1366.5825,1551.7035,1953.9105,1566.1093,2550.2693,1567.339,0.0,0.0,0.0,0.0,451.32874,2030.8253,1050.296,2041.1523,1649.2633,2046.3158,2239.0127,2061.588,0.0,0.0,0.0,0.0,731.85925,2555.6008,1345.6185,2544.9187,1935.2349,2561.7239,2506.4062,2562.667,0.0,0.0,1032.7921,3039.4863,1618.2822,3094.5085,2205.378,3094.3596,0.0,0.0,270,135,63
1101.9312,187.45181,1700.8984,166.79776,2282.353,162.93114,0.0,0.0,766.65924,669.77216,1382.4615,699.9772,1972.7574,693.4773,2558.0413,703.8029,0.0,0.0,451.32874,1173.6825,1070.9501,1189.173,1659.5903,1194.3365,2243.879,1199.0758,2842.0344,1204.6635,0.0,0.0,174.92328,1681.0538,766.3029,1679.7065,1349.7797,1690.0336,1934.8896,1698.6074,2521.8967,1715.8511,0.0,0.0,0.0,0.0,430.91684,2194.0615,1037.1205,2192.6934,1628.6093,2196.0576,2222.413,2196.0576,0.0,0.0,0.0,0.0,714.10205,2697.1042,1323.9622,2686.5913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,135,63
1153.5663,73.85456,0.0,0.0,0.0,0.0,0.0,0.0,815.35547,557.4707,1427.2323,590.2057,2015.8727,579.87866,0.0,0.0,0.0,0.0,502.96387,1054.9216,1117.4216,1080.7393,1711.2255,1091.0663,2293.76,1097.5487,0.0,0.0,0.0,0.0,224.38164,1570.7594,820.88837,1578.5565,1397.8596,1595.3911,1985.4546,1607.3339,0.0,0.0,0.0,0.0,0.0,0.0,485.45697,2083.898,1090.4572,2091.8477,1685.408,2103.1145,2268.8848,2108.278,0.0,0.0,0.0,0.0,765.723,2600.3867,1380.7607,2593.648,1962.3845,2607.1199,0.0,0.0,0.0,0.0,1070.9501,3094.5085,1649.7101,3136.6577,0.0,0.0,0.0,0.0,255,120,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.6759,526.11115,1463.377,559.2246,0.0,0.0,0.0,0.0,0.0,0.0,549.79095,1025.6075,1158.7297,1044.5946,1742.2065,1065.2487,0.0,0.0,0.0,0.0,0.0,0.0,265.44235,1535.1282,862.51215,1544.5834,1436.5941,1563.7572,2025.453,1569.8143,0.0,0.0,0.0,0.0,0.0,0.0,530.2117,2047.7754,1129.6473,2059.0715,1722.471,2066.6077,0.0,0.0,0.0,0.0,0.0,0.0,806.34827,2567.2488,1416.957,2557.521,2002.4617,2573.0208,0.0,0.0,0.0,0.0,1101.9312,3048.037,1685.408,3099.672,0.0,0.0,0.0,0.0,270,105,63
1102.4252,219.52258,1689.8584,201.80136,2275.8337,202.10313,2855.0356,246.39061,761.1394,683.14886,1380.2777,722.62384,1970.2911,717.6845,2544.666,729.2351,0.0,0.0,454.82022,1194.0879,1070.9501,1204.6635,1657.1233,1222.4932,2237.9036,1220.154,2836.8708,1225.3175,0.0,0.0,182.82616,1705.524,769.4101,1707.4535,1347.4652,1719.2589,1930.459,1718.1038,2516.7332,1731.3417,0.0,0.0,0.0,0.0,428.923,2215.1648,1032.8844,2212.58,1630.5573,2219.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,135,63
1184.1569,155.31133,1770.3143,140.1833,0.0,0.0,0.0,0.0,845.5723,633.3884,1453.0499,652.1678,2041.6902,652.1678,0.0,0.0,0.0,0.0,536.51044,1135.6558,1152.1974,1153.692,1742.2065,1163.3555,2314.3713,1173.3971,0.0,0.0,0.0,0.0,254.7106,1645.6561,846.46704,1651.3066,1424.1155,1663.8693,2007.4255,1674.1606,0.0,0.0,0.0,0.0,0.0,0.0,513.58093,2155.8008,1112.2582,2154.7495,1708.79,2165.3152,0.0,0.0,0.0,0.0,0.0,0.0,781.79346,2671.1006,1401.4148,2655.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,105,63
1180.2975,111.899414,0.0,0.0,0.0,0.0,0.0,0.0,850.3599,594.34296,1468.5404,621.18677,0.0,0.0,0.0,0.0,0.0,0.0,541.9607,1093.7537,1158.4728,1114.891,1742.2065,1122.0474,0.0,0.0,0.0,0.0,0.0,0.0,260.27884,1602.2539,853.8818,1613.7592,1418.3906,1625.2357,2014.2429,1638.895,0.0,0.0,0.0,0.0,0.0,0.0,513.2909,2113.4414,1117.4216,2134.0955,1706.062,2134.0955,0.0,0.0,0.0,0.0,0.0,0.0,798.30096,2634.3853,1401.4148,2614.302,0.0,0.0,0.0,0.0,0.0,0.0,1099.7416,3124.088,0.0,0.0,0.0,0.0,0.0,0.0,245,105,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0097,975.6693,1131.2527,994.89465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.29776,1473.1661,827.9927,1488.0363,1405.1143,1505.412,1990.055,1514.4742,0.0,0.0,0.0,0.0,0.0,0.0,492.55905,1990.4142,1095.7085,2002.9307,1691.0844,2005.8677,2270.3796,2017.393,0.0,0.0,0.0,0.0,775.8851,2505.7444,1385.2499,2504.322,1969.401,2511.0317,0.0,0.0,0.0,0.0,1074.6364,2989.1577,1657.7538,3041.3997,2247.1265,3037.1392,0.0,0.0,290,120,63
1215.4348,163.66467,0.0,0.0,0.0,0.0,0.0,0.0,879.90015,636.6773,1484.031,667.6583,0.0,0.0,0.0,0.0,0.0,0.0,573.89496,1143.3531,1179.3838,1158.1919,1757.697,1168.5189,0.0,0.0,0.0,0.0,0.0,0.0,290.13467,1653.1608,880.7057,1656.3668,1454.5647,1670.5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.272,2170.24,1148.4027,2165.0767,1737.9102,2170.826,0.0,0.0,0.0,0.0,0.0,0.0,824.213,2672.8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,90,63
1171.7427,233.59798,1756.013,209.38574,2336.0103,208.10585,0.0,0.0,833.8705,710.6251,1442.7229,724.457,2031.3632,724.457,0.0,0.0,0.0,0.0,526.70667,1207.234,1140.2961,1222.4186,1721.5525,1225.3175,2299.8657,1235.6445,0.0,0.0,0.0,0.0,242.69528,1717.2909,834.21484,1716.9474,1410.3767,1730.219,1991.7272,1740.5549,0.0,0.0,0.0,0.0,0.0,0.0,499.3839,2225.4514,1100.6268,2213.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,105,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.7392,547.07104,1431.9303,577.7963,0.0,0.0,0.0,0.0,0.0,0.0,508.2878,1046.5642,1127.7487,1065.2487,1709.4031,1084.7548,2284.3752,1091.0663,0.0,0.0,0.0,0.0,226.26779,1559.4022,821.47906,1567.7672,1401.4148,1586.7633,1985.5009,1595.7804,0.0,0.0,0.0,0.0,0.0,0.0,485.4251,2070.9836,1086.4407,2092.7874,1688.267,2087.4507,2268.8848,2092.7874,0.0,0.0,0.0,0.0,765.3703,2589.2412,1378.8202,2578.675,1959.074,2598.8115,0.0,0.0,0.0,0.0,1067.9088,3074.1523,1649.409,3123.7002,0.0,0.0,0.0,0.0,260,120,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.27527,2371.5852,1353.6915,2363.7756,1938.4199,2392.271,0.0,0.0,0.0,0.0,1046.0515,2852.3103,1623.4458,2898.2952,2206.9226,2893.1316,0.0,0.0,350,135,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.64886,2350.963,1353.3254,2353.6245,1930.2928,2376.898,0.0,0.0,0.0,0.0,1050.296,2831.1694,1620.7959,2876.743,2201.8623,2887.2168,0.0,0.0,365,135,63
1116.2809,82.609505,0.0,0.0,0.0,0.0,0.0,0.0,777.476,564.4851,1397.2144,582.2584,1990.055,590.2057,0.0,0.0,0.0,0.0,461.65576,1065.2487,1087.6998,1086.2397,1672.0684,1103.0131,2253.394,1101.3933,0.0,0.0,0.0,0.0,182.82616,1571.2728,781.1273,1585.5814,1358.8839,1600.1708,1953.9105,1612.5809,2541.5054,1618.1472,0.0,0.0,0.0,0.0,441.0017,2087.624,1051.6007,2099.585,1644.0999,2097.951,2237.9036,2108.278,0.0,0.0,0.0,0.0,726.28406,2602.3193,1340.3583,2598.7744,1925.9237,2614.5022,2512.8245,2614.5605,0.0,0.0,1025.4482,3095.3774,1607.7692,3144.4539,2196.5955,3146.1438,0.0,0.0,250,135,63
